MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:4821264	Trim34b	tripartite motif-containing 34B	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1914104	Trim35	tripartite motif-containing 35	14		innate immune response			IBA	PTN000647089 	J:265628 	
MGI:1914104	Trim35	tripartite motif-containing 35	14		innate immune response			ISO	Q9UPQ4 	J:164563 	
MGI:2684869	Trim38	tripartite motif-containing 38	13		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1890659	Trim39	tripartite motif-containing 39	17		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2684881	Trim40	tripartite motif-containing 40	17		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:3645218	Trim43a	tripartite motif-containing 43A	9		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:3648996	Trim43b	tripartite motif-containing 43B	9		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:3647365	Trim43c	tripartite motif-containing 43C	9		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2685298	Trim56	tripartite motif-containing 56	5		innate immune response			IBA	PTN002816287 	J:265628 	
MGI:2685298	Trim56	tripartite motif-containing 56	5		innate immune response			IDA		J:205675 	
MGI:2685298	Trim56	tripartite motif-containing 56	5		response to type I interferon			IDA		J:166835 	
MGI:2684862	Trim58	tripartite motif-containing 58	11		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1914199	Trim59	tripartite motif-containing 59	3		innate immune response			IBA	PTN002379135 	J:265628 	
MGI:1914199	Trim59	tripartite motif-containing 59	3		innate immune response			IDA		J:205675 	
MGI:2387430	Trim60	tripartite motif-containing 60	8		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2387432	Trim61	tripartite motif-containing 61	8		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:1914775	Trim62	tripartite motif-containing 62	4		innate immune response			IBA	PTN002788576 	J:265628 	
MGI:1914775	Trim62	tripartite motif-containing 62	4		innate immune response			ISO	Q9BVG3 	J:164563 	
MGI:2142077	Trim68	tripartite motif-containing 68	7		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2685640	Trim75	tripartite motif-containing 75	8		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:2687279	Triml1	tripartite motif family-like 1	8		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:3642989	Triml2	tripartite motif family-like 2	8		innate immune response			IBA	PTN000646506 	J:265628 	
MGI:98834	Trp53	transformation related protein 53	11		interferon-gamma-mediated signaling pathway			IMP		J:197027 	
MGI:1919604	Ttc4	tetratricopeptide repeat domain 4	4		innate immune response			ISO	O95801 	J:164563 	
MGI:3039573	Ttll12	tubulin tyrosine ligase-like family, member 12	15		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3039573	Ttll12	tubulin tyrosine ligase-like family, member 12	15		negative regulation of type I interferon-mediated signaling pathway			ISO	Q14166 	J:164563 	
MGI:102960	Txk	TXK tyrosine kinase	5		positive regulation of interferon-gamma-mediated signaling pathway			ISO	P42681 	J:164563 	
MGI:104294	Tyro3	TYRO3 protein tyrosine kinase 3	2		negative regulation of innate immune response			IGI	Q00993 Q60805 	J:131447 	
MGI:1277211	Tyrobp	TYRO protein tyrosine kinase binding protein	7		stimulatory C-type lectin receptor signaling pathway			ISO	O43914 	J:164563 	
MGI:1277211	Tyrobp	TYRO protein tyrosine kinase binding protein	7		stimulatory killer cell immunoglobulin-like receptor signaling pathway			ISO	O43914 	J:164563 	
MGI:1344410	Ubd	ubiquitin D	17		response to interferon-gamma			IBA	PTN000071593 	J:265628 	
MGI:1858216	Ube2k	ubiquitin-conjugating enzyme E2K	5		positive regulation of type I interferon-mediated signaling pathway			ISO	P61086 	J:164563 	
MGI:1925027	Ulbp1	UL16 binding protein 1	10		natural killer cell mediated cytotoxicity			ISO	Q9BZM6 	J:164563 	
MGI:1925027	Ulbp1	UL16 binding protein 1	10		susceptibility to natural killer cell mediated cytotoxicity	has the participant T cell		IDA		J:82077 	
MGI:1917700	Unc13d	unc-13 homolog D	11		natural killer cell degranulation			IMP	MGI:3628822 	J:119974 	
MGI:1859307	Unc93b1	unc-93 homolog B1, TLR signaling regulator	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1928898	Usp14	ubiquitin specific peptidase 14	18		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1321389	Vamp3	vesicle-associated membrane protein 3	4		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1858730	Vamp4	vesicle-associated membrane protein 4	1		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1096399	Vamp7	vesicle-associated membrane protein 7	X		natural killer cell degranulation			ISO	P51809 	J:164563 	
MGI:1336882	Vamp8	vesicle-associated membrane protein 8	6		cellular response to interferon-gamma			IDA		J:143718 	
MGI:98923	Vav1	vav 1 oncogene	17		positive regulation of natural killer cell mediated cytotoxicity			IGI	MGI:1349420 MGI:3622649 	J:166054 	
MGI:98932	Vim	vimentin	2		cellular response to interferon-gamma			IDA		J:143718 	
MGI:98933	Vip	vasoactive intestinal polypeptide	10		innate immune response			ISO	P01282 	J:164563 	
MGI:108395	Vnn1	vanin 1	10		innate immune response			IDA		J:88161 	
MGI:1917656	Vps26b	VPS26 retromer complex component B	9		cellular response to interferon-gamma			IDA		J:143718 	
MGI:2679720	Vsig4	V-set and immunoglobulin domain containing 4	X		negative regulation of complement activation, alternative pathway			IBA	PTN001810319 	J:265628 	
MGI:2679720	Vsig4	V-set and immunoglobulin domain containing 4	X		negative regulation of complement activation, alternative pathway			ISO	Q9Y279 	J:164563 	
MGI:98943	Wap	whey acidic protein	11		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:105059	Was	Wiskott-Aldrich syndrome	X		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1914951	Wfdc2	WAP four-disulfide core domain 2	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:1923897	Wfdc3	WAP four-disulfide core domain 3	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:2384800	Wfdc5	WAP four-disulfide core domain 5	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:3652032	Wfdc9	WAP four-disulfide core domain 9	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:3616889	Wfdc10	WAP four-disulfide core domain 10	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:3651686	Wfdc11	WAP four-disulfide core domain 11	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:2183434	Wfdc12	WAP four-disulfide core domain 12	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:3582777	Wfdc13	WAP four-disulfide core domain 13	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:1915471	Wfdc15a	WAP four-disulfide core domain 15A	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:2445041	Wfdc15b	WAP four-disulfide core domain 15B	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:2670994	Wfdc16	WAP four-disulfide core domain 16	2		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:3649773	Wfdc17	WAP four-disulfide core domain 17	11		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:107506	Wfdc18	WAP four-disulfide core domain 18	11		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:1913357	Wfdc21	WAP four-disulfide core domain 21	11		innate immune response			IBA	PTN001835125 	J:265628 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of type I interferon-mediated signaling pathway			ISO	P41221 	J:164563 	
MGI:1926153	Wrnip1	Werner helicase interacting protein 1	13		innate immune response			IEA	KW-0399 	J:60000 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		cellular response to interferon-gamma			IBA	PTN000245709 	J:265628 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of innate immune response			IC	GO:2000503 	J:38259 	
MGI:104517	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5	1		activation of innate immune response			ISO	P13010 	J:164563 	
MGI:104517	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:95606	Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6	15		activation of innate immune response			ISO	P12956 	J:164563 	
MGI:95606	Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6	15		innate immune response			IEA	KW-0399 	J:60000 	
MGI:99147	Yes1	YES proto-oncogene 1, Src family tyrosine kinase	5		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:2444233	Ythdf2	YTH N6-methyladenosine RNA binding protein 2	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2444233	Ythdf2	YTH N6-methyladenosine RNA binding protein 2	4		negative regulation of type I interferon-mediated signaling pathway			ISO	Q9Y5A9 	J:164563 	
MGI:1918850	Ythdf3	YTH N6-methyladenosine RNA binding protein 3	3		negative regulation of type I interferon-mediated signaling pathway			IMP		J:276397 	
MGI:99613	Zap70	zeta-chain (TCR) associated protein kinase	1		innate immune response			IBA	PTN002521528 	J:265628 	
MGI:1927449	Zbp1	Z-DNA binding protein 1	2		activation of innate immune response			IDA		J:289452 J:289082 	
MGI:1927449	Zbp1	Z-DNA binding protein 1	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1927449	Zbp1	Z-DNA binding protein 1	2		positive regulation of type I interferon-mediated signaling pathway			IBA	PTN000384307 	J:265628 	
MGI:1927449	Zbp1	Z-DNA binding protein 1	2		positive regulation of type I interferon-mediated signaling pathway			IMP		J:123411 	
MGI:2442326	Zbtb1	zinc finger and BTB domain containing 1	12		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1926031	Zc3hav1	zinc finger CCCH type, antiviral 1	6		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1915167	Zcchc3	zinc finger, CCHC domain containing 3	2		activation of innate immune response			IMP		J:271802 J:268028 	
MGI:1915167	Zcchc3	zinc finger, CCHC domain containing 3	2		activation of innate immune response			ISO	Q9NUD5 	J:164563 	
MGI:1915167	Zcchc3	zinc finger, CCHC domain containing 3	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1918046	Zdhhc1	zinc finger, DHHC domain containing 1	8		antiviral innate immune response			IMP		J:284987 	
MGI:1918046	Zdhhc1	zinc finger, DHHC domain containing 1	8		antiviral innate immune response			ISO	Q8WTX9 	J:164563 	
MGI:1918414	Zdhhc11	zinc finger, DHHC domain containing 11	13		antiviral innate immune response			IMP		J:287040 	
MGI:1918414	Zdhhc11	zinc finger, DHHC domain containing 11	13		antiviral innate immune response			ISO	Q9H8X9 	J:164563 	
MGI:3650254	Zfp683	zinc finger protein 683	4		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2143362	Zfp809	zinc finger protein 809	9		innate immune response			IDA		J:147874 	
MGI:2143362	Zfp809	zinc finger protein 809	9		innate immune response			IGI	MGI:109274 	J:147874 	
MGI:103072	Zyx	zyxin	6		cellular response to interferon-gamma			IDA		J:143718 	

